<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.08.13	08:00:00	0.65311	0.65318	0.65272	0.65311	1034	0	9
2025.08.13	09:00:00	0.65313	0.65468	0.65281	0.65433	1813	0	9
2025.08.13	10:00:00	0.65433	0.65545	0.65431	0.65500	2106	0	9
2025.08.13	11:00:00	0.65500	0.65546	0.65479	0.65502	1586	0	9
2025.08.13	12:00:00	0.65503	0.65623	0.65497	0.65619	1383	0	9
2025.08.13	13:00:00	0.65619	0.65624	0.65540	0.65548	1369	0	9
2025.08.13	14:00:00	0.65547	0.65559	0.65489	0.65547	1399	0	9
2025.08.13	15:00:00	0.65547	0.65561	0.65418	0.65447	1750	0	9
2025.08.13	16:00:00	0.65447	0.65497	0.65417	0.65487	1993	0	9
2025.08.13	17:00:00	0.65486	0.65577	0.65450	0.65524	2766	0	9
2025.08.13	18:00:00	0.65523	0.65524	0.65417	0.65438	2066	0	9
2025.08.13	19:00:00	0.65438	0.65482	0.65428	0.65431	1325	0	9
2025.08.13	20:00:00	0.65430	0.65445	0.65398	0.65400	1319	0	9
2025.08.13	21:00:00	0.65401	0.65412	0.65385	0.65404	1227	0	9
2025.08.13	22:00:00	0.65403	0.65442	0.65395	0.65430	874	0	9
2025.08.13	23:00:00	0.65430	0.65461	0.65429	0.65452	628	0	9
2025.08.14	00:00:00	0.65365	0.65448	0.65365	0.65428	537	0	9
2025.08.14	01:00:00	0.65428	0.65463	0.65421	0.65461	372	0	9
2025.08.14	02:00:00	0.65461	0.65518	0.65457	0.65504	615	0	9
2025.08.14	03:00:00	0.65504	0.65546	0.65494	0.65527	1804	0	9
2025.08.14	04:00:00	0.65528	0.65684	0.65523	0.65650	2231	0	9
2025.08.14	05:00:00	0.65650	0.65653	0.65524	0.65575	1435	0	9
2025.08.14	06:00:00	0.65575	0.65575	0.65464	0.65473	1212	0	9
2025.08.14	07:00:00	0.65473	0.65530	0.65458	0.65506	996	0	9
2025.08.14	08:00:00	0.65507	0.65528	0.65453	0.65487	1324	0	9
2025.08.14	09:00:00	0.65487	0.65515	0.65358	0.65365	2278	0	9
2025.08.14	10:00:00	0.65366	0.65427	0.65288	0.65324	2415	0	9
2025.08.14	11:00:00	0.65326	0.65379	0.65249	0.65251	1657	0	9
