<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.01.14	13:00:00	1.43801	1.43827	1.43774	1.43799	1397	0	14
2025.01.14	14:00:00	1.43798	1.43965	1.43776	1.43915	1774	0	14
2025.01.14	15:00:00	1.43917	1.43972	1.43604	1.43952	4071	0	14
2025.01.14	16:00:00	1.43954	1.44094	1.43836	1.43887	4642	0	14
2025.01.14	17:00:00	1.43889	1.43891	1.43501	1.43532	3629	0	14
2025.01.14	18:00:00	1.43530	1.43734	1.43499	1.43696	3648	0	14
2025.01.14	19:00:00	1.43697	1.43804	1.43664	1.43668	2384	0	14
2025.01.14	20:00:00	1.43673	1.43685	1.43523	1.43544	1838	0	14
2025.01.14	21:00:00	1.43544	1.43655	1.43517	1.43643	1726	0	14
2025.01.14	22:00:00	1.43645	1.43680	1.43554	1.43584	1967	0	14
2025.01.14	23:00:00	1.43583	1.43596	1.43464	1.43471	626	0	14
2025.01.15	00:00:00	1.43447	1.43495	1.43433	1.43476	308	0	35
2025.01.15	01:00:00	1.43489	1.43531	1.43456	1.43512	464	0	15
2025.01.15	02:00:00	1.43512	1.43563	1.43504	1.43553	932	0	14
2025.01.15	03:00:00	1.43553	1.43560	1.43498	1.43545	1005	0	14
2025.01.15	04:00:00	1.43547	1.43592	1.43533	1.43564	2534	0	14
2025.01.15	05:00:00	1.43564	1.43578	1.43513	1.43518	605	0	14
2025.01.15	06:00:00	1.43519	1.43533	1.43493	1.43513	528	0	14
2025.01.15	07:00:00	1.43514	1.43621	1.43510	1.43619	790	0	14
2025.01.15	08:00:00	1.43619	1.43634	1.43555	1.43588	750	0	14
2025.01.15	09:00:00	1.43585	1.43603	1.43396	1.43415	1720	0	14
2025.01.15	10:00:00	1.43415	1.43522	1.43283	1.43519	2282	0	14
2025.01.15	11:00:00	1.43518	1.43521	1.43424	1.43459	1589	0	14
2025.01.15	12:00:00	1.43458	1.43490	1.43427	1.43432	1280	0	14
2025.01.15	13:00:00	1.43433	1.43452	1.43398	1.43439	1315	0	14
2025.01.15	14:00:00	1.43438	1.43659	1.43433	1.43565	1205	0	14
