<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.08.29	16:00:00	0.86611	0.86685	0.86599	0.86625	2455	0	8
2025.08.29	17:00:00	0.86622	0.86705	0.86599	0.86633	3494	0	8
2025.08.29	18:00:00	0.86634	0.86649	0.86573	0.86573	2450	0	8
2025.08.29	19:00:00	0.86572	0.86651	0.86568	0.86624	1963	0	8
2025.08.29	20:00:00	0.86625	0.86638	0.86614	0.86617	1157	0	8
2025.08.29	21:00:00	0.86617	0.86620	0.86581	0.86583	1141	0	8
2025.08.29	22:00:00	0.86587	0.86590	0.86550	0.86552	964	0	8
2025.08.29	23:00:00	0.86556	0.86570	0.86508	0.86518	1043	0	8
2025.09.01	00:00:00	0.86625	0.86633	0.86521	0.86541	287	0	18
2025.09.01	01:00:00	0.86537	0.86563	0.86507	0.86558	657	0	8
2025.09.01	02:00:00	0.86558	0.86570	0.86548	0.86568	459	0	8
2025.09.01	03:00:00	0.86568	0.86575	0.86519	0.86524	902	0	8
2025.09.01	04:00:00	0.86523	0.86548	0.86517	0.86546	1239	0	8
2025.09.01	05:00:00	0.86546	0.86587	0.86542	0.86578	1460	0	8
2025.09.01	06:00:00	0.86578	0.86594	0.86564	0.86575	896	0	8
2025.09.01	07:00:00	0.86575	0.86610	0.86570	0.86607	776	0	8
2025.09.01	08:00:00	0.86608	0.86615	0.86590	0.86608	900	0	8
2025.09.01	09:00:00	0.86608	0.86676	0.86605	0.86645	1725	0	8
2025.09.01	10:00:00	0.86645	0.86685	0.86625	0.86654	1876	0	8
2025.09.01	11:00:00	0.86654	0.86699	0.86603	0.86696	1831	0	8
2025.09.01	12:00:00	0.86697	0.86699	0.86604	0.86612	1728	0	8
2025.09.01	13:00:00	0.86611	0.86669	0.86603	0.86652	1450	0	8
2025.09.01	14:00:00	0.86652	0.86685	0.86612	0.86616	1378	0	8
2025.09.01	15:00:00	0.86616	0.86629	0.86507	0.86507	1641	0	8
2025.09.01	16:00:00	0.86505	0.86515	0.86474	0.86484	1737	0	8
2025.09.01	17:00:00	0.86485	0.86495	0.86429	0.86440	1696	0	8
2025.09.01	18:00:00	0.86441	0.86445	0.86375	0.86393	1234	0	8
2025.09.01	19:00:00	0.86394	0.86427	0.86375	0.86427	847	0	8
2025.09.01	20:00:00	0.86427	0.86431	0.86413	0.86422	389	0	8
2025.09.01	21:00:00	0.86422	0.86441	0.86420	0.86437	482	0	8
2025.09.01	22:00:00	0.86437	0.86454	0.86437	0.86446	470	0	8
2025.09.01	23:00:00	0.86446	0.86454	0.86434	0.86447	555	0	8
2025.09.02	00:00:00	0.86395	0.86453	0.86395	0.86433	1046	0	21
2025.09.02	01:00:00	0.86434	0.86465	0.86414	0.86456	442	0	8
2025.09.02	02:00:00	0.86455	0.86481	0.86452	0.86474	398	0	8
2025.09.02	03:00:00	0.86474	0.86479	0.86442	0.86456	1208	0	8
2025.09.02	04:00:00	0.86455	0.86459	0.86432	0.86456	1545	0	8
2025.09.02	05:00:00	0.86457	0.86469	0.86444	0.86463	1450	0	8
2025.09.02	06:00:00	0.86463	0.86466	0.86445	0.86460	809	0	8
